date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:08:06	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7c7-2a3%22	https://omundoeoseular.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:06	0/0	---M--	200	added ('OK')	application/javascript	etag:%22668fbe80-0%22	https://omundoeoseular.com.br/wp-content/plugins/wp-rocket/assets/js/heartbeat.js?ver=3.16.2.1	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/wp-rocket/assets/js/heartbeatd25a.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:06	6060/6060	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696556e-17ac%22	https://omundoeoseular.com.br/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.23.0	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mina2f3.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:07	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a0e7c7-1385%22	https://omundoeoseular.com.br/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.23.2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor/assets/js/webpack.runtime.min5f06.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:07	73568/73568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a0e7c7-11f60%22	https://omundoeoseular.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.23.2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min5f06.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:07	4307/4307	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660c5da2-10d3%22	https://omundoeoseular.com.br/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-includes/js/dist/hooks.min2757.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:07	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660c5da2-23b5%22	https://omundoeoseular.com.br/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-includes/js/dist/i18n.minc33c.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:08	25050/25050	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696556e-61da%22	https://omundoeoseular.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.23.0	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.mina2f3.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:08	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a0e7c7-2fa6%22	https://omundoeoseular.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:08	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696cb27-53d8%22	https://omundoeoseular.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-includes/js/jquery/ui/core.minb37e.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:08	40249/40249	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a0e7c7-9d39%22	https://omundoeoseular.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor/assets/js/frontend.min5f06.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:09	42585/42585	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696556e-a659%22	https://omundoeoseular.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.23.0	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mina2f3.js	(from https://omundoeoseular.com.br/jornada/?ref=X94235939Q)
17:08:10	11816/11816	---M--	200	added ('OK')	application/font-woff2	etag:%226501a4b0-2e28%22	http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-ext-400.woff2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-ext-400.woff2	(from http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfq.css?ver=1694606226)
17:08:11	11760/11760	---M--	200	added ('OK')	application/font-woff2	etag:%226501a4b0-2df0%22	http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-ext-700.woff2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-ext-700.woff2	(from http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfq.css?ver=1694606226)
17:08:11	15700/15700	---M--	200	added ('OK')	application/font-woff2	etag:%226501a4b0-3d54%22	http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-400.woff2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-400.woff2	(from http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfq.css?ver=1694606226)
17:08:11	15660/15660	---M--	200	added ('OK')	application/font-woff2	etag:%226501a4b0-3d2c%22	http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-700.woff2	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/roboto-condensed-normal-latin-700.woff2	(from http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfq.css?ver=1694606226)
17:08:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2020:08:11%20GMT	https://omundoeoseular.com.br/jornada/i	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/jornada/i.59.delayed	(from https://omundoeoseular.com.br/jornada/)
17:08:11	20215/20215	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7de-4ef7%22	https://omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1721821150	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minc76f.css	(from https://omundoeoseular.com.br/jornada/)
17:08:12	60583/60583	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7de-eca7%22	https://omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1721821150	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minc76f.css	(from https://omundoeoseular.com.br/jornada/)
17:08:12	662/662	---M--	200	added ('OK')	image/png	etag:%22668fbe80-296%22	https://omundoeoseular.com.br/wp-content/plugins/wp-rocket/assets/img/youtube.png	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/wp-rocket/assets/img/youtube.png	(from https://omundoeoseular.com.br/jornada/)
17:08:12	1546/1546	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7de-60a%22	https://omundoeoseular.com.br/wp-content/cache/min/1/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfq.css?ver=1721821150	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/cache/min/1/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfqc76f.css	(from https://omundoeoseular.com.br/jornada/)
17:08:12	1082/1082	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7de-43a%22	https://omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1721821150	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minc76f.css	(from https://omundoeoseular.com.br/jornada/)
17:08:13	1090/1090	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7e7-442%22	https://omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721821159	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.mine1fe.css	(from https://omundoeoseular.com.br/jornada/)
17:08:13	59612/59612	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2020:08:13%20GMT	https://omundoeoseular.com.br/jornada/Firefox/	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/jornada/Firefox/index.html	(from https://omundoeoseular.com.br/jornada/)
17:08:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2020:08:13%20GMT	https://omundoeoseular.com.br/jornada/e	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/jornada/e.60.delayed	(from https://omundoeoseular.com.br/jornada/)
17:08:13	0/-1	---M--	301	error ('')			https://omundoeoseular.com.br/jornada/e	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/jornada/e.61.delayed	(from https://omundoeoseular.com.br/jornada/)
17:08:13	0/-1	---M--	301	error ('')			https://omundoeoseular.com.br/jornada/e	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/jornada/e.62.delayed	(from https://omundoeoseular.com.br/jornada/)
17:08:13	1088/1088	---MCZ	200	added ('OK')	text/css	etag:W/%2266a0e7de-440%22	https://omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=1721821150	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.minc76f.css	(from https://omundoeoseular.com.br/jornada/)
17:08:14	8892/8892	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668fbe80-22bc%22	https://omundoeoseular.com.br/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	C:/Meus%20Sites/a%20jornada/omundoeoseular.com.br/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	(from https://omundoeoseular.com.br/jornada/)
17:08:14	1097/1097	---M--	404	error ('Not%20Found')	image/jpeg	date:Wed,%2024%20Jul%202024%2020:08:14%20GMT	https://i.ytimg.com/vi/ID/hqdefault.jpg	C:/Meus%20Sites/a%20jornada/i.ytimg.com/vi/ID/hqdefault.65.delayed	(from https://omundoeoseular.com.br/jornada/)
17:08:15	58/58	---MCZ	200	added ('OK')	text/plain	etag:W/%2264cba57e-26%22	http://omundoeoseular.com.br/robots.txt		(from http://omundoeoseular.com.br/wp-content/uploads/omgf/google-fonts-1-mod-fvpfq/google-fonts-1-mod-fvpfq.css?ver=1694606226)
